,url,brand,model,version,year,km,price
4814,/clasificados/usados/audi/a3/18l-ambiente-aut/17863925,Audi,A3,1.8L Ambiente Aut,2015,68000 km,255000
4815,/clasificados/usados/mazda/cx-5/20l-i-grand-touring/17819614,Mazda,CX-5,2.0L i Grand Touring,2015,85000 km,255000
4816,/clasificados/usados/jeep/cherokee/limited-premium/17821837,Jeep,Cherokee,Limited Premium,2014,71000 km,255000
4817,/clasificados/usados/ford/f-150/xl-4x2-37l-cabina-regular/17722202,Ford,F-150,XL 4x2 3.7L Cabina Regular,2014,89483 km,255000
4818,/clasificados/usados/bmw/serie-3/320ia/17719889,BMW,Serie 3,320iA,2014,100841 km,255000
4819,/clasificados/usados/audi/a3/ambiente-l414t-aut/17746642,Audi,A3,AMBIENTE L4/1.4/T AUT,2015,85430 km,255000
4820,/clasificados/usados/nissan/x-trail/advance-3-row/17764182,Nissan,X-Trail,Advance 3 Row,2015,68500 km,255000
4821,/clasificados/usados/jeep/cherokee/limited/17720754,Jeep,Cherokee,Limited,2015,60000 km,255000
4822,/clasificados/usados/ford/ranger/xl-cabina-doble-ac/17695927,Ford,Ranger,XL Cabina Doble Ac,2015,100000 km,255000
4823,/clasificados/usados/honda/pilot/exl/17693998,Honda,Pilot,EXL,2014,66000 km,255000
4824,/clasificados/usados/ford/ranger/xl-cabina-doble-ac/17694412,Ford,Ranger,XL Cabina Doble Ac,2015,60000 km,255000
4825,/clasificados/usados/audi/a4/20l-t-trendy-plus-(225hp)/17679695,Audi,A4,2.0L T Trendy Plus (225hp),2015,89300 km,255000
4826,/clasificados/usados/mazda/cx-5/20l-isport/17694450,Mazda,CX-5,2.0L iSport,2015,13250 km,255000
4827,/clasificados/usados/volvo/v40-cross-country/inspiration-awd-aut-t5/17744076,Volvo,V40 Cross Country,Inspiration AWD Aut T5,2014,80292 km,256000
4828,/clasificados/usados/honda/cr-v/lx/17863404,Honda,CR-V,LX,2014,72782 km,257000
4829,/clasificados/usados/infiniti/q50/seduction/17814555,Infiniti,Q50,Seduction,2015,44000 km,257990
4830,/clasificados/usados/ford/f-150/2p-xl-cab-regular-4x2-v6-37-aut/17864466,Ford,F-150,2P XL CAB. REGULAR 4X2 V6 3.7 AUT,2015,94000 km,258000
4831,/clasificados/usados/infiniti/q50/seduction/17814550,Infiniti,Q50,Seduction,2015,43960 km,258000
4832,/clasificados/usados/toyota/sienna/le-35l/17806074,Toyota,Sienna,LE 3.5L,2014,160000 km,258000
4833,/clasificados/usados/toyota/rav4/xle-4wd/17720726,Toyota,RAV4,XLE 4WD,2015,47789 km,258000
4834,/clasificados/usados/audi/a4/18-t-sport-(170hp)/17868460,Audi,A4,1.8 T Sport (170hp),2014,96545 km,259000
4835,/clasificados/usados/dodge/journey/5p-rt-36l-ta-7-pas-piel-qc-dvd-gps-bl-ra-19/17877856,Dodge,Journey,5P RT 3.6L TA 7 PAS. PIEL QC DVD GPS BL RA-19,2015,65992 km,259000
4836,/clasificados/usados/mini/cooper-s/hot-chili-5-puertas-aut/17864309,MINI,Cooper S,Hot Chili 5 Puertas Aut,2015,69000 km,259000
4837,/clasificados/usados/ford/fusion/titanium-plus/17864306,Ford,Fusion,Titanium Plus,2015,109000 km,259000
4838,/clasificados/usados/volkswagen/tiguan/track--fun-4motion/17842776,Volkswagen,Tiguan,Track & Fun 4Motion ,2014,12639 km,259000
4839,/clasificados/usados/honda/cr-v/5p-exl-l424-aut-4wd/17798168,Honda,CR-V,5p EXL L4/2.4 Aut 4WD,2014,111232 km,259000
4840,/clasificados/usados/ford/edge/sel/17748205,Ford,Edge,SEL,2014,56000 km,259000
4841,/clasificados/usados/audi/q3/luxury-(170-hp)/17876195,Audi,Q3,Luxury (170 hp),2015,77100 km,260000
4842,/clasificados/usados/mercedes-benz/clase-a/180-cgi-aut/17863193,Mercedes Benz,Clase A,180 CGI Aut,2015,65512 km,260000
4843,/clasificados/usados/honda/cr-v/5p-i-style-cvt-cd-fniebla-ra-17/17871239,Honda,CR-V,5P I STYLE CVT CD F.NIEBLA RA-17,2015,62500 km,260000
4844,/clasificados/usados/toyota/sienna/5p-xle-v635-aut-qc-piel/17876355,Toyota,Sienna,5p XLE V6/3.5 Aut Q/C Piel,2014,151292 km,260000
4845,/clasificados/usados/acura/tlx/advance/17857001,Acura,TLX,Advance,2015,46165 km,260000
4846,/clasificados/usados/mazda/cx-5/25l-s-grand-touring-4x2/17879079,Mazda,CX-5,2.5L S Grand Touring 4x2,2015,90124 km,260000
4847,/clasificados/usados/toyota/prius/5p-premium-sr-hibrido-l418-aut/17868135,Toyota,Prius,5p Premium SR Hibrido L4/1.8 Aut,2015,121076 km,260000
4848,/clasificados/usados/chrysler/town-and-country/touring-piel-36l/17816202,Chrysler,Town and Country,Touring Piel 3.6L,2015,45941 km,260000
4849,/clasificados/usados/honda/cr-v/exl-navi/17864554,Honda,CR-V,EXL Navi,2015,117000 km,260000
4850,/clasificados/usados/srt/viper-gts/84-l/17841567,SRT,Viper GTS,8.4 L,2014,11000 km,260000
4851,/clasificados/usados/mazda/cx-9/grand-touring/17831194,Mazda,CX-9,Grand Touring,2015,96743 km,260000
4852,/clasificados/usados/toyota/rav4/le/17852194,Toyota,RAV4,LE,2015,62991 km,260000
4853,/clasificados/usados/seat/leon/fr-18t--180-hp-dsg/17842857,SEAT,Leon,FR 1.8T  180 HP DSG,2015,41500 km,260000
4854,/clasificados/usados/nissan/pathfinder/advance/17814777,Nissan,Pathfinder,Advance,2014,100862 km,260000
4855,/clasificados/usados/chevrolet/silverado-2500/cabina-regular-4x4/17803705,Chevrolet,Silverado 2500,Cabina Regular 4X4,2014,80000 km,260000
4856,/clasificados/usados/volkswagen/cc/20t/17803657,Volkswagen,CC,2.0T,2015,51000 km,260000
4857,/clasificados/usados/nissan/x-trail/advance-2-row/17800020,Nissan,X-Trail,Advance 2 Row,2015,73000 km,260000
4858,/clasificados/usados/audi/q3/luxury-(170-hp)/17734970,Audi,Q3,Luxury (170 hp),2014,39211 km,260000
4859,/clasificados/usados/mazda/cx-5/25l-s-grand-touring-4x2/17759499,Mazda,CX-5,2.5L S Grand Touring 4x2,2015,92000 km,260000
4860,/clasificados/usados/mercedes-benz/clase-a/180-cgi-aut/17740301,Mercedes Benz,Clase A,180 CGI Aut,2015,36500 km,260000
4861,/clasificados/usados/volkswagen/tiguan/track--fun/17756170,Volkswagen,Tiguan,Track & Fun,2015,45000 km,260000
4862,/clasificados/usados/bmw/serie-3/320i-sport-line/17729208,BMW,Serie 3,320i Sport Line ,2015,15000 km,260000
4863,/clasificados/usados/nissan/pathfinder/sense/17735891,Nissan,Pathfinder,Sense,2014,73605 km,260000
4864,/clasificados/usados/audi/a3/18l-attraction-plus-aut/17721620,Audi,A3,1.8L Attraction Plus Aut,2014,79000 km,260000
4865,/clasificados/usados/nissan/x-trail/advance-3-row/17723238,Nissan,X-Trail,Advance 3 Row,2015,53000 km,260000
4866,/clasificados/usados/chevrolet/silverado-1500/ls-cab-reg--aa-radio-aut/17696739,Chevrolet,Silverado 1500,LS Cab Reg  A/A Radio Aut,2015,82000 km,260000
4867,/clasificados/usados/toyota/prius/premium-sr/17696933,Toyota,Prius,Premium SR,2015,53500 km,260000
4868,/clasificados/usados/volkswagen/beetle/r-line-dsg/17693332,Volkswagen,Beetle,R Line DSG,2015,103000 km,260000
4869,/clasificados/usados/nissan/x-trail/advance-piel/17687735,Nissan,X-Trail,Advance Piel,2014,107000 km,260000
4870,/clasificados/usados/mazda/cx-5/25l-s-grand-touring-4x2/17691152,Mazda,CX-5,2.5L S Grand Touring 4x2,2014,55000 km,260000
4871,/clasificados/usados/honda/cr-v/ex-premium/17691628,Honda,CR-V,EX Premium,2014,56000 km,260000
4872,/clasificados/usados/toyota/sienna/le-35l/17690272,Toyota,Sienna,LE 3.5L,2014,70000 km,260000
4873,/clasificados/usados/ford/explorer/xlt/17677426,Ford,Explorer,XLT,2014,104000 km,260000
4874,/clasificados/usados/jeep/cherokee/limited-premium/17876167,Jeep,Cherokee,Limited Premium,2015,81245 km,262000
4875,/clasificados/usados/honda/cr-v/i-style/17881142,Honda,CR-V,i-Style,2015,85196 km,262000
4876,/clasificados/usados/bmw/serie-3/320ia/17864738,BMW,Serie 3,320iA,2015,58000 km,263000
4877,/clasificados/usados/toyota/rav4/24l-limited-4wd/17705074,Toyota,RAV4,2.4L Limited 4WD,2015,64000 km,264000
4878,/clasificados/usados/dodge/journey/r-t-36l-nav-dvd/17811519,Dodge,Journey,R-T 3.6L NAV DVD,2015,49000 km,264900
4879,/clasificados/usados/bmw/serie-3/328ia/17863653,BMW,Serie 3,328iA,2014,59427 km,265000
4880,/clasificados/usados/honda/cr-v/5p-exl-ta-aac-aut-qc-piel-dvd-gps-ra/17875977,Honda,CR-V,5P EXL TA A/AC. AUT. QC PIEL DVD GPS RA,2014,81375 km,265000
4881,/clasificados/usados/honda/cr-v/exl-navi-4wd/17861698,Honda,CR-V,EXL NAVI 4WD,2014,62829 km,265000
4882,/clasificados/usados/jeep/cherokee/limited/17868164,Jeep,Cherokee,Limited,2015,65100 km,265000
4883,/clasificados/usados/honda/cr-v/exl-navi/17801066,Honda,CR-V,EXL Navi,2015,13565 km,265000
4884,/clasificados/usados/ford/f-150/xl-4x2-37l-sup-cab/17864880,Ford,F-150,XL 4x2 3.7L Sup Cab,2014,72000 km,265000
4885,/clasificados/usados/acura/tlx/tech/17864816,Acura,TLX,Tech,2015,41300 km,265000
4886,/clasificados/usados/ford/f-150/xl-sup-cab-4x2-37l-v6/17746608,Ford,F-150,XL SUP CAB 4X2 3.7L V6,2014,105000 km,265000
4887,/clasificados/usados/lincoln/mkz/4p-high-20-aut/17794946,Lincoln,MKZ,4P HIGH 2.0 AUT,2014,71000 km,265000
4888,/clasificados/usados/ford/escape/trend-advance/17750408,Ford,Escape,Trend Advance,2015,70000 km,265000
4889,/clasificados/usados/volkswagen/amarok/startline-aut-4motion/17783484,Volkswagen,Amarok,Startline Aut 4Motion,2014,81000 km,265000
4890,/clasificados/usados/honda/cr-v/exl-navi/17781427,Honda,CR-V,EXL NAVI,2014,28500 km,265000
4891,/clasificados/usados/toyota/rav4/xle-4wd/17733554,Toyota,RAV4,XLE 4WD,2015,70000 km,265000
4892,/clasificados/usados/alfa-romeo/giulietta/quadrifoglio-verde-piel/17717827,Alfa Romeo,Giulietta,Quadrifoglio Verde Piel,2014,70000 km,265000
4893,/clasificados/usados/honda/cr-v/i-style/17710045,Honda,CR-V,i-Style,2015,65000 km,265000
4894,/clasificados/usados/mercedes-benz/clase-glk/300-off-road/17693124,Mercedes Benz,Clase GLK,300 Off Road,2014,127500 km,265000
4895,/clasificados/usados/infiniti/q50/perfection/17878037,Infiniti,Q50,Perfection,2015,78979 km,267000
4896,/clasificados/usados/infiniti/q50/perfection/17877798,Infiniti,Q50,Perfection,2015,78979 km,267000
4897,/clasificados/usados/honda/pilot/5p-ex-ta-aac-aut-mp3/17866998,Honda,Pilot,5P EX TA A/AC. AUT. MP3,2014,62688 km,267000
4898,/clasificados/usados/honda/cr-v/i-style/17864541,Honda,CR-V,i-Style,2015,124978 km,268000
4899,/clasificados/usados/bmw/serie-3/320ia/17878895,BMW,Serie 3,320iA,2015,67637 km,268000
4900,/clasificados/usados/nissan/pathfinder/exclusive/17890846,Nissan,Pathfinder,Exclusive,2014,119 km,269000
4901,/clasificados/usados/mitsubishi/l200/4x4-25l-di-d-cabina-doble/17864265,Mitsubishi,L200,4x4 2.5L DI-D Cabina Doble,2015,95600 km,269000
4902,/clasificados/usados/lincoln/mkx/35l-4x4/17863889,Lincoln,MKX,3.5L 4x4 ,2014,79259 km,269000
4903,/clasificados/usados/ford/explorer/xlt-tela/17864355,Ford,Explorer,XLT Tela,2014,70120 km,269000
4904,/clasificados/usados/mazda/cx-9/sport-v637-aut/17816370,Mazda,CX-9,SPORT V6/3.7 AUT,2015,71000 km,269000
4905,/clasificados/usados/mini/paceman/s-hot-chili-aut/17794610,MINI,Paceman,S Hot Chili Aut,2014,65000 km,269000
4906,/clasificados/usados/honda/cr-v/exl-navi/17732090,Honda,CR-V,EXL Navi,2015,78000 km,269000
4907,/clasificados/usados/mercedes-benz/clase-a/180-cgi-aut/17696398,Mercedes Benz,Clase A,180 CGI Aut,2014,70624 km,269000
4908,/clasificados/usados/mazda/6/i-grand-touring-plus/17706346,Mazda,6,i Grand Touring Plus,2015,55 km,269500
4909,/clasificados/usados/mazda/cx-9/grand-touring-awd/17842417,Mazda,CX-9,Grand Touring AWD,2015,84000 km,269900
4910,/clasificados/usados/mazda/cx-9/sport/17840822,Mazda,CX-9,Sport,2015,101200 km,269900
4911,/clasificados/usados/honda/cr-v/5p-i-style-l424-aut/17864055,Honda,CR-V,5P I-STYLE L4/2.4 AUT,2015,29917 km,269900
4912,/clasificados/usados/mazda/cx-5/25l-s-grand-touring-4x2/17834466,Mazda,CX-5,2.5L S Grand Touring 4x2,2015,51564 km,269900
4913,/clasificados/usados/lincoln/mkz/elite/17726368,Lincoln,MKZ,Elite,2015,20699 km,269900
4914,/clasificados/usados/honda/cr-v/exl-navi/17691122,Honda,CR-V,EXL Navi,2015,53000 km,269999
4915,/clasificados/usados/honda/cr-v/i-style/17865181,Honda,CR-V,i-Style,2015,59144 km,270000
4916,/clasificados/usados/honda/cr-v/ex/17879423,Honda,CR-V,EX,2014,50207 km,270000
4917,/clasificados/usados/honda/odyssey/5p-ex-v635-aut/17866892,Honda,Odyssey,5p EX V6/3.5 Aut,2014,116000 km,270000
4918,/clasificados/usados/honda/cr-v/ex/17879424,Honda,CR-V,EX,2014,50207 km,270000
4919,/clasificados/usados/honda/cr-v/5p-i-style-cvt-cd-fniebla-ra-17/17890768,Honda,CR-V,5P I STYLE CVT CD F.NIEBLA RA-17,2015,52551 km,270000
4920,/clasificados/usados/mercedes-benz/clase-c/200-cgi-exclusive-plus-aut/17836069,Mercedes Benz,Clase C,200 CGI Exclusive Plus Aut,2014,52301 km,270000
4921,/clasificados/usados/jeep/cherokee/limited-premium/17777119,Jeep,Cherokee,Limited Premium,2014,114598 km,270000
4922,/clasificados/usados/chevrolet/traverse/lt/17858863,Chevrolet,Traverse,LT,2014,123000 km,270000
4923,/clasificados/usados/ford/edge/titanium-v635-aut/17762135,Ford,Edge,TITANIUM V6/3.5 AUT,2015,21350 km,270000
4924,/clasificados/usados/mercedes-benz/clase-c/200-cgi-exclusive-plus-aut/17831271,Mercedes Benz,Clase C,200 CGI Exclusive Plus Aut,2014,68000 km,270000
4925,/clasificados/usados/chrysler/200/200c-advance/17794627,Chrysler,200,200C Advance,2015,11400 km,270000
4926,/clasificados/usados/ford/explorer/xlt-base-piel/17729652,Ford,Explorer,XLT Base Piel,2014,102000 km,270000
4927,/clasificados/usados/toyota/rav4/limited-platinum/17731023,Toyota,RAV4,Limited Platinum,2015,49000 km,270000
4928,/clasificados/usados/mazda/cx-5/25l-s-grand-touring-4x2/17712292,Mazda,CX-5,2.5L S Grand Touring 4x2,2015,51000 km,270000
4929,/clasificados/usados/nissan/pathfinder/exclusive-4x4/17716439,Nissan,Pathfinder,Exclusive 4x4,2014,70000 km,270000
4930,/clasificados/usados/chrysler/town-and-country/limited-38l-aut/17704217,Chrysler,Town and Country,Limited 3.8L Aut,2014,65500 km,270000
4931,/clasificados/usados/subaru/outback/36r/17698456,Subaru,Outback,3.6R,2015,102000 km,270000
4932,/clasificados/usados/nissan/pathfinder/exclusive/17692465,Nissan,Pathfinder,Exclusive,2014,83000 km,270000
4933,/clasificados/usados/buick/encore/5p-cx-l414t-aut/17874122,Buick,Encore,5P CX L4/1.4/T AUT,2015,102170 km,270900
4934,/clasificados/usados/honda/cr-v/5p-exl-ta-aac-aut-qc-piel-dvd-gps-ra/17872614,Honda,CR-V,5P EXL TA A/AC. AUT. QC PIEL DVD GPS RA,2014,49702 km,273000
4935,/clasificados/usados/lincoln/mkz/reserve--wtp/17730975,Lincoln,MKZ,RESERVE  W/TP,2014,82842 km,273000
4936,/clasificados/usados/jeep/cherokee/limited-plus/17848440,Jeep,Cherokee,Limited Plus,2015,55000 km,274000
4937,/clasificados/usados/nissan/pathfinder/5p-advance-v635-aut/17794851,Nissan,Pathfinder,5P ADVANCE V6/3.5 AUT,2014,63475 km,274500
4938,/clasificados/usados/chevrolet/colorado/lt-4x4/17851764,Chevrolet,Colorado,LT 4x4,2014,89722 km,275000
4939,/clasificados/usados/volkswagen/jetta-gli/20t/17873589,Volkswagen,Jetta GLI,2.0T,2015,75 km,275000
4940,/clasificados/usados/jeep/cherokee/5p-limited-4x2-l424-aut/17877040,Jeep,Cherokee,5p Limited 4x2 L4/2.4 Aut,2015,48163 km,275000
4941,/clasificados/usados/nissan/pathfinder/5p-exclusive-v635-aut/17871233,Nissan,Pathfinder,5p Exclusive V6/3.5 Aut,2014,80929 km,275000
4942,/clasificados/usados/toyota/sienna/5p-xle-ta-ba-bl-consola-en-toldo-ra-17/17877302,Toyota,Sienna,5P XLE TA BA BL CONSOLA EN TOLDO RA-17,2014,101407 km,275000
4943,/clasificados/usados/mercedes-benz/clase-b/5p-b-180-exclusive-l416t-aut/17879010,Mercedes Benz,Clase B,5p B 180 Exclusive L4/1.6/T Aut,2015,23888 km,275000
4944,/clasificados/usados/mazda/mx-5/grand-touring/17843931,Mazda,MX-5,Grand Touring,2015,10417 km,275000
4945,/clasificados/usados/honda/cr-v/5p-i-style-cvt-cd-fniebla-ra-17/17875981,Honda,CR-V,5P I STYLE CVT CD F.NIEBLA RA-17,2015,86203 km,275000
4946,/clasificados/usados/honda/cr-v/exl/17840313,Honda,CR-V,EXL,2015,144783 km,275000
4947,/clasificados/usados/toyota/rav4/5p-limited-l425-aut/17863375,Toyota,RAV4,5P LIMITED L4/2.5 AUT,2015,80500 km,275000
4948,/clasificados/usados/dodge/journey/r-t-36l/17821155,Dodge,Journey,R-T 3.6L,2015,102535 km,275000
4949,/clasificados/usados/honda/odyssey/ex/17874120,Honda,Odyssey,EX,2014,126450 km,275000
4950,/clasificados/usados/mercedes-benz/clase-glk/300-off-road/17849892,Mercedes Benz,Clase GLK,300 Off Road,2014,70225 km,275000
4951,/clasificados/usados/chevrolet/traverse/paq-b/17826511,Chevrolet,Traverse,Paq B,2015,103000 km,275000
4952,/clasificados/usados/ford/edge/limited--35l-v6-piel-sunroof/17722203,Ford,Edge,LIMITED  3.5L V6 PIEL SUNROOF,2014,83634 km,275000
4953,/clasificados/usados/ford/explorer/xlt-tela/17761545,Ford,Explorer,XLT Tela,2014,50700 km,275000
4954,/clasificados/usados/audi/a3/14l-attraction-aut/17788587,Audi,A3,1.4L Attraction Aut,2015,60000 km,275000
4955,/clasificados/usados/nissan/pathfinder/advance/17746573,Nissan,Pathfinder,Advance,2014,89217 km,275000
4956,/clasificados/usados/mini/cooper-s/hot-chili/17704090,MINI,Cooper S,Hot Chili,2014,52000 km,275000
4957,/clasificados/usados/dodge/journey/r-t-36l-nav-dvd/17716070,Dodge,Journey,R-T 3.6L NAV DVD,2014,29500 km,275000
4958,/clasificados/usados/nissan/murano/exclusive/17710394,Nissan,Murano,Exclusive,2014,100000 km,275000
4959,/clasificados/usados/acura/rdx/5p-v6-35l-ta-piel-qc-gps-ra-18/17826445,Acura,RDX,5P V6 3.5L TA PIEL QC GPS RA-18,2015,104000 km,276000
4960,/clasificados/usados/chevrolet/traverse/lt-7-pasajeros/17876103,Chevrolet,Traverse,LT 7 Pasajeros,2015,40000 km,277000
4961,/clasificados/usados/mercedes-benz/clase-c/180-aut/17716163,Mercedes Benz,Clase C,180 Aut,2014,69000 km,277000
4962,/clasificados/usados/nissan/x-trail/exclusive-3-row/17869148,Nissan,X-Trail,Exclusive 3 Row,2015,999999 km,278000
4963,/clasificados/usados/ford/edge/sel-plus-v635-aut/17868432,Ford,Edge,SEL PLUS V6/3.5 AUT,2015,92309 km,278000
4964,/clasificados/usados/nissan/pathfinder/sense/17750743,Nissan,Pathfinder,Sense,2015,52400 km,278500
4965,/clasificados/usados/ford/edge/sel/17878287,Ford,Edge,SEL,2015,80000 km,279000
4966,/clasificados/usados/nissan/x-trail/exclusive-2-row/17852736,Nissan,X-Trail,Exclusive 2 Row,2015,30400 km,279000
4967,/clasificados/usados/mercedes-benz/clase-c/4p-c-200-sport-plus--l418t-aut/17870457,Mercedes Benz,Clase C,4p C 200 Sport Plus  L4/1.8/T Aut,2014,51316 km,279000
4968,/clasificados/usados/acura/rdx/5p-v6-35l-ta-piel-qc-gps-ra-18/17863729,Acura,RDX,5P V6 3.5L TA PIEL QC GPS RA-18,2015,101780 km,279000
4969,/clasificados/usados/toyota/sienna/ce-33l/17718622,Toyota,Sienna,CE 3.3L,2015,150000 km,279000
4970,/clasificados/usados/ford/escape/se-plus-4x2/17691117,Ford,Escape,SE PLUS 4x2,2014,36000 km,279000
4971,/clasificados/usados/mazda/cx-5/25l-s-grand-touring-4x2/17696263,Mazda,CX-5,2.5L S Grand Touring 4x2,2015,48936 km,279000
4972,/clasificados/usados/ford/edge/5p-sel-v635-aut/17876507,Ford,Edge,5p SEL V6/3.5 Aut,2015,63780 km,279900
4973,/clasificados/usados/lincoln/mkc/5p-select-23t-ta-gps-ra-18/17878173,Lincoln,MKC,5P SELECT 2.3T TA GPS RA-18,2015,53500 km,280000
4974,/clasificados/usados/nissan/x-trail/advance-3-row/17849330,Nissan,X-Trail,Advance 3 Row,2015,54000 km,280000
4975,/clasificados/usados/mazda/cx-9/grand-touring/17856552,Mazda,CX-9,Grand Touring,2015,93641 km,280000
4976,/clasificados/usados/nissan/urvan/12-pas-pack-seguridad/17861618,Nissan,Urvan,12 Pas Pack Seguridad,2015,25000 km,280000
4977,/clasificados/usados/volkswagen/jetta-gli/20t/17759306,Volkswagen,Jetta GLI,2.0T,2015,77000 km,280000
4978,/clasificados/usados/audi/a3/18l-ambiente-plus-s-tronic/17717805,Audi,A3,1.8L Ambiente Plus S-Tronic ,2015,79000 km,280000
4979,/clasificados/usados/audi/a4/20l-t-special-edition-(225hp)/17703950,Audi,A4,2.0L T Special Edition (225hp) ,2014,95000 km,280000
4980,/clasificados/usados/mini/cooper-countryman/s-hot-chili-aut/17701069,MINI,Cooper Countryman,S Hot Chili Aut,2014,41000 km,280000
4981,/clasificados/usados/acura/tlx/4p-tech-24l-ta-gps-ra-17/17864636,Acura,TLX,4P TECH 2.4L TA GPS RA-17,2015,65300 km,283000
4982,/clasificados/usados/mini/cooper-s/hot-chili/17880750,MINI,Cooper S,Hot Chili,2015,31000 km,284900
4983,/clasificados/usados/jeep/cherokee/5p-limited-premium-l4-24l-ta-piel-qcp-gps-bi-xen/17875020,Jeep,Cherokee,5P LIMITED PREMIUM L4 2.4L TA PIEL QCP GPS BI-XEN,2015,76000 km,285000
4984,/clasificados/usados/acura/tlx/4p-advance-35l-ta-gps-ra-18/17870672,Acura,TLX,4P ADVANCE 3.5L TA GPS RA-18,2015,120400 km,285000
4985,/clasificados/usados/bmw/serie-3/4p-320i-l420t-aut/17879092,BMW,Serie 3,4P 320I L4/2.0/T AUT,2015,71577 km,285000
4986,/clasificados/usados/toyota/rav4/5p-xle-l425-aut/17863272,Toyota,RAV4,5p XLE L4/2.5 Aut,2014,102393 km,285000
4987,/clasificados/usados/mitsubishi/montero-sport/advance-4x2/17856756,Mitsubishi,Montero Sport,Advance 4X2,2015,53000 km,285000
4988,/clasificados/usados/acura/tlx/tech/17845227,Acura,TLX,Tech,2015,54685 km,285000
4989,/clasificados/usados/honda/cr-v/exl-navi-4wd/17793126,Honda,CR-V,EXL Navi 4WD,2015,108000 km,285000
4990,/clasificados/usados/bmw/serie-3/4p-320i-l420t-aut-business/17843043,BMW,Serie 3,4p 320i L4/2.0/T Aut Business,2015,72500 km,285000
4991,/clasificados/usados/mazda/cx-9/5p-sport-ta--cd-f-halogeno-ra-20/17829554,Mazda,CX-9,5P SPORT TA  CD F. HALOGENO RA-20,2015,33221 km,285000
4992,/clasificados/usados/ford/lobo/xlt-sup-cab-4x2/17743975,Ford,Lobo,XLT SUP CAB 4X2,2014,60326 km,285000
4993,/clasificados/usados/ford/f-150/doble-cabina-4x2-v6/17805889,Ford,F-150,Doble Cabina 4x2 V6,2014,27000 km,285000
4994,/clasificados/usados/lincoln/mkz/high/17721407,Lincoln,MKZ,High,2015,40205 km,285000
4995,/clasificados/usados/nissan/pathfinder/sense/17831201,Nissan,Pathfinder,Sense,2014,62000 km,285000
4996,/clasificados/usados/mercedes-benz/clase-c/200-cgi-sport-plus-aut/17787754,Mercedes Benz,Clase C,200 CGI Sport Plus Aut,2014,53000 km,285000
4997,/clasificados/usados/alfa-romeo/giulietta/18l-turbo/17729111,Alfa Romeo,Giulietta,1.8L Turbo,2015,24800 km,285000
4998,/clasificados/usados/nissan/x-trail/exclusive-2-row/17720744,Nissan,X-Trail,Exclusive 2 Row,2015,29000 km,285000
4999,/clasificados/usados/mazda/cx-9/sport/17721394,Mazda,CX-9,Sport,2015,70500 km,285000
5000,/clasificados/usados/nissan/pathfinder/advance/17680338,Nissan,Pathfinder,Advance,2014,44000 km,285000
5001,/clasificados/usados/toyota/rav4/xle/17852838,Toyota,RAV4,XLE,2015,45500 km,286000
5002,/clasificados/usados/volkswagen/golf-gti/20t-dsg-piel/17794821,Volkswagen,Golf GTI,2.0T DSG Piel,2015,48500 km,287500
5003,/clasificados/usados/toyota/rav4/5p-ltd-platinum-l425-aut/17863428,Toyota,RAV4,5P LTD PLATINUM L4/2.5 AUT,2015,74000 km,288000
5004,/clasificados/usados/audi/a4/18l-t-luxury-tiptronic/17878305,Audi,A4,1.8L T Luxury Tiptronic,2014,79000 km,289000
5005,/clasificados/usados/audi/a3/4p-sedan-s-line-l418t-aut/17877039,Audi,A3,4p Sedán S Line L4/1.8/T Aut,2015,95129 km,289000
5006,/clasificados/usados/chevrolet/camaro/2p-coupe-lt-v636-aut/17890899,Chevrolet,Camaro,2p Coupe LT V6/3.6 Aut,2015,50000 km,289000
5007,/clasificados/usados/bmw/x3/5p-xdrive-20i-l420t-aut/17873139,BMW,X3,5p xDrive 20i L4/2.0/T Aut,2015,85000 km,289000
5008,/clasificados/usados/ford/explorer/xlt-tela/17827671,Ford,Explorer,XLT Tela,2015,102000 km,289000
5009,/clasificados/usados/honda/pilot/touring/17839640,Honda,Pilot,Touring,2014,109065 km,289000
5010,/clasificados/usados/chevrolet/camaro/2p-coupe-lt-v636-aut/17881155,Chevrolet,Camaro,2p Coupe LT V6/3.6 Aut,2015,61000 km,289000
5011,/clasificados/usados/ford/explorer/xlt-piel/17727389,Ford,Explorer,XLT Piel,2015,60700 km,289000
5012,/clasificados/usados/volkswagen/passat/glx-vr6-aut/17833418,Volkswagen,Passat,GLX VR6 Aut,2015,76303 km,289900
5013,/clasificados/usados/lincoln/mkz/4p-high-l4-20-aut/17805201,Lincoln,MKZ,4P HIGH L4 2.0 AUT,2015,49186 km,289900
5014,/clasificados/usados/toyota/rav4/5p-limited-l425-aut/17891960,Toyota,RAV4,5p Limited L4/2.5 Aut,2015,87633 km,290000
5015,/clasificados/usados/acura/rlx/4p-35l-ta-piel-qc-gps-ra-19/17879449,Acura,RLX,4P 3.5L TA PIEL QC GPS RA-19,2014,43442 km,290000
5016,/clasificados/usados/audi/q5/20l-t-fsi-trendy/17819647,Audi,Q5,2.0L T FSI Trendy,2015,93859 km,290000
5017,/clasificados/usados/jeep/cherokee/limited/17861609,Jeep,Cherokee,Limited,2015,67000 km,290000
5018,/clasificados/usados/mazda/cx-9/sport/17719812,Mazda,CX-9,Sport,2015,90400 km,290000
5019,/clasificados/usados/bmw/serie-2/220ia-sport-line-aut/17800472,BMW,Serie 2,220iA Sport Line Aut,2015,56000 km,290000
