,url,brand,model,version,year,km,price
5327,/clasificados/usados/chevrolet/silverado-2500/4x2-doble-cabina-ls/17867836,chevrolet,silverado 2500,4x2 doble cabina ls,2015,105600,385000
5328,/clasificados/usados/ford/explorer/sport-v635-gtdi-aut/17876390,ford,explorer,sport v6/3.5 gtdi aut,2015,52430,385000
5329,/clasificados/usados/buick/enclave/36l/17741449,buick,enclave,3.6l,2015,32000,385000
5330,/clasificados/usados/jeep/grand-cherokee/limited-20/17744370,jeep,grand cherokee,limited 20,2015,27300,387000
5331,/clasificados/usados/toyota/tacoma/trd-sport/17867935,toyota,tacoma,trd sport,2015,80134,389000
5332,/clasificados/usados/toyota/tacoma/trd-sport/17870066,toyota,tacoma,trd sport,2015,76964,389000
5333,/clasificados/usados/mercedes-benz/clase-cla/250-cgi-sport/17804287,mercedes benz,clase cla,250 cgi sport,2015,30033,389000
5334,/clasificados/usados/bmw/serie-4/428i-g-coupv%c2%a9-luxury-line-l420t-aut/17787895,bmw,serie 4,428i g coupv(c) luxury line l4/2.0/t aut,2015,71667,389000
5335,/clasificados/usados/buick/enclave/premium/17722124,buick,enclave,premium,2015,79350,389000
5336,/clasificados/usados/infiniti/qx60/qx60-perfection-v635-aut/17871048,infiniti,qx60,qx60 perfection v6/3.5 aut,2015,48327,389900
5337,/clasificados/usados/mercedes-benz/clase-e/2p-400-coupe-v630t-aut/17873791,mercedes benz,clase e,2p 400 coupe v6/3.0/t aut,2014,80003,389900
5338,/clasificados/usados/jeep/grand-cherokee/5p-limited-lujo-hemi-v8-57l-ta-piel-qc-gps-ra-18/17877776,jeep,grand cherokee,5p limited lujo hemi v8 5.7l ta piel qc gps ra-18,2014,64000,389900
5339,/clasificados/usados/ford/expedition/max-limited-4x2-54l-v8/17809988,ford,expedition,max limited 4x2 5.4l v8,2014,43580,389900
5340,/clasificados/usados/ford/fusion/se-luxury/17871550,ford,fusion,se luxury,2015,27433,390000
5341,/clasificados/usados/jeep/grand-cherokee/limited-lujo-4x2/17814305,jeep,grand cherokee,limited lujo 4x2,2015,95550,390000
5342,/clasificados/usados/acura/mdx/tech/17822049,acura,mdx,tech,2014,52000,390000
5343,/clasificados/usados/ford/mustang/gt-equipado-vip-aut/17762797,ford,mustang,gt equipado vip aut,2015,88000,390000
5344,/clasificados/usados/toyota/tacoma/trd-sport/17710047,toyota,tacoma,trd sport,2015,40000,390000
5345,/clasificados/usados/jeep/grand-cherokee/limited-lujo-36l-4x2/17878331,jeep,grand cherokee,limited lujo 3.6l 4x2,2015,65439,392000
5346,/clasificados/usados/buick/enclave/5p-premium-36l-ta-piel-qc-dvd-7-pas-ra-20/17877862,buick,enclave,5p premium 3.6l ta piel qc dvd 7 pas. ra-20,2015,60532,393900
5347,/clasificados/usados/nissan/370z/touring-aut/17699449,nissan,370z,touring aut,2015,48000,395000
5348,/clasificados/usados/mercedes-benz/clase-glk/300-off-road/17693366,mercedes benz,clase glk,300 off road,2015,35500,395000
5349,/clasificados/usados/chevrolet/cheyenne/lt-z71-4x4-doble-cabina-ta-6-velocidades--v8-5/17752449,chevrolet,cheyenne,"lt z71 4x4, doble cabina, ta 6 velocidades / v8 5",2015,198355,398000
5350,/clasificados/usados/ram/ram/regular-cabina-rt-57l-4x4/17748233,ram,ram,regular cabina rt 5.7l 4x4,2015,50000,398000
5351,/clasificados/usados/mercedes-benz/clase-c/350-cgi-coupe-aut/17798841,mercedes benz,clase c,350 cgi coupe aut,2014,50314,399000
5352,/clasificados/usados/audi/q7/30t-elite-tiptronic-quattro-(333hp)/17845707,audi,q7,3.0t elite tiptronic quattro (333hp),2015,81881,399000
5353,/clasificados/usados/mercedes-benz/clase-e/400-cgi-sport/17781259,mercedes benz,clase e,400 cgi sport,2014,73308,399000
5354,/clasificados/usados/jeep/grand-cherokee/limited-4x2-36l-v6/17772244,jeep,grand cherokee,limited 4x2 3.6l v6,2015,999999,399000
5355,/clasificados/usados/mercedes-benz/clase-e/4p-400-sport-v630-aut/17874884,mercedes benz,clase e,4p 400 sport v6/3.0 aut,2014,35901,399900
5356,/clasificados/usados/bmw/serie-5/4p-535i-luxury-line-30-aut/17722557,bmw,serie 5,4p 535i luxury line 3.0 aut,2014,31473,399900
5357,/clasificados/usados/infiniti/qx70/5p-qx70-seduction-v850-aut/17706820,infiniti,qx70,5p qx70 seduction v8/5.0 aut,2015,70508,399900
5358,/clasificados/usados/volvo/xc60/t6-r-design-designers-selection-awd/17871612,volvo,xc60,t6 r-design designers selection awd,2015,58000,400000
5359,/clasificados/usados/ford/mustang/gt-50l-v8-aut/17812079,ford,mustang,gt 5.0l v8 aut,2015,40000,400000
5360,/clasificados/usados/mercedes-benz/clase-cls/350-cgi/17864429,mercedes benz,clase cls,350 cgi,2014,88600,405000
5361,/clasificados/usados/jeep/grand-cherokee/limited-lujo-v8-57l/17841271,jeep,grand cherokee,limited lujo v8 5.7l,2015,87000,405000
5362,/clasificados/usados/jeep/grand-cherokee/limited-lujo-36l-4x2/17778700,jeep,grand cherokee,limited lujo 3.6l 4x2,2015,52218,405000
5363,/clasificados/usados/cadillac/cts/4p-premium-sedan-v636-aut/17871557,cadillac,cts,4p premium sedan v6/3.6 aut,2015,63274,409000
5364,/clasificados/usados/mercedes-benz/clase-c/2p-c350-coupe-cgi-sport-ta-gps-ra-18/17827724,mercedes benz,clase c,2p c350 coupe cgi sport ta gps ra-18,2014,38589,409000
5365,/clasificados/usados/mercedes-benz/clase-e/coupe-400-cgi/17826580,mercedes benz,clase e,coupe 400 cgi,2014,65561,410000
5366,/clasificados/usados/land-rover/lr2/5p-hse-l4-20-aut/17877626,land rover,lr2,5p hse l4 2.0 aut,2015,83338,410000
5367,/clasificados/usados/jeep/grand-cherokee/5p-limited-4x2-v6-36-aut-nav/17746449,jeep,grand cherokee,5p limited 4x2 v6 3.6 aut nav,2015,73000,410000
5368,/clasificados/usados/toyota/highlander/xle/17688410,toyota,highlander,xle,2015,37000,410000
5369,/clasificados/usados/honda/odyssey/5p-touring-ta-aac-aut-qc-piel-cd-dvd-f-haloge/17872827,honda,odyssey,5p touring ta a/ac. aut. qc piel cd dvd f. haloge,2015,80522,414000
5370,/clasificados/usados/land-rover/range-rover/5p-pure-tech/17879132,land rover,range rover,5p pure tech,2015,65964,415000
5371,/clasificados/usados/volkswagen/touareg/30l-tdi/17825019,volkswagen,touareg,3.0l tdi,2014,60000,415000
5372,/clasificados/usados/infiniti/qx70/37-sport/17814766,infiniti,qx70,3.7 sport,2015,47000,415000
5373,/clasificados/usados/ford/expedition/5p-limited-max-v6-35-bt-aut/17745490,ford,expedition,5p limited max v6 3.5 bt aut,2015,97200,415000
5374,/clasificados/usados/jeep/grand-cherokee/limited-4x2-36l-v6/17693064,jeep,grand cherokee,limited 4x2 3.6l v6,2015,65000,415000
5375,/clasificados/usados/dodge/charger/r-t/17747679,dodge,charger,r-t,2015,25000,417000
5376,/clasificados/usados/buick/enclave/v636-aut/17746564,buick,enclave,v6/3.6 aut,2015,80000,418000
5377,/clasificados/usados/toyota/sienna/5p-limited-v635-aut/17871030,toyota,sienna,5p limited v6/3.5 aut,2015,54000,419000
5378,/clasificados/usados/land-rover/lr2/5p-se-l4-20-aut/17865641,land rover,lr2,5p se l4 2.0 aut,2015,31287,419900
5379,/clasificados/usados/bmw/serie-4/2p-435i-coupe-m-sport-l630t-aut/17879100,bmw,serie 4,2p 435i coupe m sport l6/3.0/t aut,2015,50408,420000
5380,/clasificados/usados/buick/enclave/paq-d/17840318,buick,enclave,paq d,2015,62227,420000
5381,/clasificados/usados/jeep/grand-cherokee/limited-lujo-36l-4x2/17835298,jeep,grand cherokee,limited lujo 3.6l 4x2,2015,67718,420000
5382,/clasificados/usados/land-rover/discovery-sport/hse-luxury/17835324,land rover,discovery sport,hse luxury,2015,54000,420000
5383,/clasificados/usados/ford/f-550/xl-68l-super-duty-aa/17877055,ford,f-550,xl 6.8l super duty aa,2015,56000,425000
5384,/clasificados/usados/jeep/grand-cherokee/summit-57l-4x4/17830063,jeep,grand cherokee,summit 5.7l 4x4,2014,54155,425000
5385,/clasificados/usados/bmw/serie-4/435ia-coupe-m-sport-aut/17814342,bmw,serie 4,435ia coupe m sport aut,2015,75000,425000
5386,/clasificados/usados/buick/enclave/premium/17725385,buick,enclave,premium,2015,48541,428000
5387,/clasificados/usados/buick/enclave/premium/17721415,buick,enclave,premium,2015,48541,428000
5388,/clasificados/usados/jeep/grand-cherokee/overland-57l-v8-4x4/17836403,jeep,grand cherokee,overland 5.7l v8 4x4,2014,82375,430000
5389,/clasificados/usados/bmw/serie-4/435ia-coupe-m-sport-aut/17857029,bmw,serie 4,435ia coupe m sport aut,2014,54700,430000
5390,/clasificados/usados/bmw/serie-4/428ia-cabrio-sport-line-aut/17672399,bmw,serie 4,428ia cabrio sport line aut,2015,18500,430000
5391,/clasificados/usados/jeep/grand-cherokee/limited-4x2-36l-v6/17747673,jeep,grand cherokee,limited 4x2 3.6l v6,2015,41000,431000
5392,/clasificados/usados/mercedes-benz/clase-c/250-cgi-sport/17819600,mercedes benz,clase c,250 cgi sport,2015,38041,435000
5393,/clasificados/usados/audi/q7/30t-elite-tiptronic-quattro-(333hp)/17706507,audi,q7,3.0t elite tiptronic quattro (333hp),2014,77500,435000
5394,/clasificados/usados/bmw/serie-4/4p-435i-g-coupe-m-sport-l630t-aut/17875107,bmw,serie 4,4p 435i g coupe m sport l6/3.0/t aut,2015,105292,440000
5395,/clasificados/usados/ford/f-350/2p-chasis-xl-plus-v862-aut/17803361,ford,f-350,2p chasis xl plus v8/6.2 aut,2014,100000,440000
5396,/clasificados/usados/audi/q5/sq5-30l-t-fsi-(354-hp)/17719787,audi,q5,sq5 3.0l t fsi (354 hp),2014,77334,443000
5397,/clasificados/usados/mercedes-benz/clase-m/ml-350-cgi-sport-amg/17762053,mercedes benz,clase m,ml 350 cgi sport amg,2014,51806,449900
5398,/clasificados/usados/bmw/serie-5/535ia-m-sport/17752814,bmw,serie 5,535ia m sport,2015,65838,449900
5399,/clasificados/usados/bmw/i3/3p-hb-i3-dynamic-electrico-piel-gps-qc-ra-19/17877634,bmw,i3,3p hb i3 dynamic electrico piel gps qc ra-19,2015,44766,450000
5400,/clasificados/usados/ram/4000/57l-chasis-cabina-4x2/17838334,ram,4000,5.7l chasis cabina 4x2,2015,115357,450000
5401,/clasificados/usados/toyota/tundra/4p-limited-doble-v8-57-aut-4x4/17786978,toyota,tundra,4p limited doble v8 5.7 aut 4x4,2015,60000,450000
5402,/clasificados/usados/buick/enclave/36l/17804775,buick,enclave,3.6l,2015,22900,450000
5403,/clasificados/usados/chevrolet/cheyenne/lt-z71-4x4-doble-cabina-ta-6-velocidades--v8-5/17722196,chevrolet,cheyenne,"lt z71 4x4, doble cabina, ta 6 velocidades / v8 5",2015,100100,450000
5404,/clasificados/usados/ford/mustang/gt-50l-v8-aut/17787564,ford,mustang,gt 5.0l v8 aut,2015,16000,455000
5405,/clasificados/usados/jeep/grand-cherokee/limited-lujo-36l-4x2/17752706,jeep,grand cherokee,limited lujo 3.6l 4x2,2015,77500,455000
5406,/clasificados/usados/chevrolet/suburban/ls-tela/17805065,chevrolet,suburban,ls tela,2015,90000,456000
5407,/clasificados/usados/ford/expedition/limited-4x2/17879044,ford,expedition,limited 4x2,2015,55000,459000
5408,/clasificados/usados/jeep/grand-cherokee/limited-lujo-57l-4x2/17696627,jeep,grand cherokee,limited lujo 5.7l 4x2,2015,54272,459000
5409,/clasificados/usados/cadillac/escalade/paq-p-4x4-premium/17706074,cadillac,escalade,paq p 4x4 premium,2014,50000,460000
5410,/clasificados/usados/jeep/grand-cherokee/5p-overland-summit-4x4-v857-aut/17862023,jeep,grand cherokee,5p overland summit 4x4 v8/5.7 aut,2015,71190,464900
5411,/clasificados/usados/jeep/grand-cherokee/limited-4x2-v636-aut-nav/17748208,jeep,grand cherokee,limited 4x2 v6/3.6 aut nav,2015,52000,469000
5412,/clasificados/usados/land-rover/range-rover-evoque/prestige/17765714,land rover,range rover evoque,prestige,2014,32929,469900
5413,/clasificados/usados/bmw/x5/5p-x5-xdrive50i-excellence-v844t-aut/17876614,bmw,x5,5p x5 xdrive50i excellence v8/4.4/t aut,2014,44794,470000
5414,/clasificados/usados/ford/lobo/2p-platinum-doble-cab-v6-35-aut-4x4/17879035,ford,lobo,2p platinum doble cab v6 3.5 aut 4x4,2015,115600,470000
5415,/clasificados/usados/ford/lobo/lariat-4x4-cabina-doble/17791925,ford,lobo,lariat 4x4 cabina doble,2015,90000,470000
5416,/clasificados/usados/infiniti/qx70/50-seduction/17762657,infiniti,qx70,5.0 seduction,2015,17000,470000
5417,/clasificados/usados/mercedes-benz/clase-m/ml-350-sport-amg-paq-confort/17690831,mercedes benz,clase m,ml 350 sport amg paq confort,2014,60000,470000
5418,/clasificados/usados/jeep/wrangler/sahara-4x4-at/17746565,jeep,wrangler,sahara 4x4 at,2014,58457,475000
5419,/clasificados/usados/jeep/grand-cherokee/limited-4x2-47l-v8/17819245,jeep,grand cherokee,limited 4x2 4.7l v8,2015,72000,475000
5420,/clasificados/usados/jaguar/xf/xf-luxury-20l-turbo/17720124,jaguar,xf,xf luxury 2.0l turbo,2015,12189,479900
5421,/clasificados/usados/lincoln/navigator/5p-reserve-v6-35-t-aut-4x4/17814244,lincoln,navigator,5p reserve v6 3.5 t aut 4x4,2015,59750,484000
5422,/clasificados/usados/land-rover/discovery-sport/5p-hse--l420t-aut/17731386,land rover,discovery sport,5p hse  l4/2.0/t aut,2015,62500,485000
5423,/clasificados/usados/ford/expedition/limited-4x2-max/17744098,ford,expedition,limited 4x2 max,2015,50671,485000
5424,/clasificados/usados/audi/q7/30l-tfsi-s-line-quattro-(333hp)/17836139,audi,q7,3.0l tfsi s line quattro (333hp),2015,33562,490000
5425,/clasificados/usados/land-rover/discovery-sport/5p-hse-%c2%a0l420t-aut/17843085,land rover,discovery sport,5p hse  l4/2.0/t aut,2015,63500,490000
5426,/clasificados/usados/lincoln/navigator/5p-reserve-v6-35-t-aut-4x4/17757239,lincoln,navigator,5p reserve v6 3.5 t aut 4x4,2015,57546,493000
5427,/clasificados/usados/lincoln/navigator/5p-reserve-v6-35-t-aut-4x4/17758292,lincoln,navigator,5p reserve v6 3.5 t aut 4x4,2015,57546,493000
5428,/clasificados/usados/lincoln/navigator/5p-reserve-v6-35-t-aut-4x4/17746562,lincoln,navigator,5p reserve v6 3.5 t aut 4x4,2015,57546,493000
5429,/clasificados/usados/ford/lobo/doble-cabina-lariat-4x4/17755320,ford,lobo,doble cabina lariat 4x4,2015,37000,495000
5430,/clasificados/usados/mercedes-benz/clase-cls/350-cgi/17714996,mercedes benz,clase cls,350 cgi,2014,54365,499000
5431,/clasificados/usados/mercedes-benz/clase-e/500-cgi-biturbo/17851661,mercedes benz,clase e,500 cgi biturbo,2014,70480,499900
5432,/clasificados/usados/jeep/wrangler/rubicon-4x4-40l-techo-duro-aut/17790344,jeep,wrangler,rubicon 4x4 4.0l techo duro aut,2014,70000,500000
5433,/clasificados/usados/bmw/z4/sdrive-35ia-m-sport/17740303,bmw,z4,sdrive 35ia m sport,2014,25000,500000
5434,/clasificados/usados/jeep/grand-cherokee/summit-57l-4x4/17719792,jeep,grand cherokee,summit 5.7l 4x4,2015,83011,508000
5435,/clasificados/usados/ford/lobo/raptor-svt/17867600,ford,lobo,raptor svt,2014,78601,509000
5436,/clasificados/usados/jeep/wrangler/unlimited-jk-sahara-4x4-36l-aut/17691991,jeep,wrangler,unlimited jk sahara 4x4 3.6l aut,2015,33600,513000
5437,/clasificados/usados/jeep/wrangler/unlimited-x-4x4-36l-aut/17787950,jeep,wrangler,unlimited x 4x4 3.6l aut,2015,52200,515000
5438,/clasificados/usados/bmw/x4/xdrive35i-m-sport-aut/17710414,bmw,x4,xdrive35i m sport aut,2015,35000,515000
5439,/clasificados/usados/bmw/x5/xdrive-50ia-m-sport/17702334,bmw,x5,xdrive 50ia m sport,2014,77158,519000
5440,/clasificados/usados/mercedes-benz/clase-cls/500-biturbo/17677811,mercedes benz,clase cls,500 biturbo,2014,48550,519000
5441,/clasificados/usados/mercedes-benz/clase-m/ml-350-sport-amg/17855910,mercedes benz,clase m,ml 350 sport amg,2015,52868,519900
5442,/clasificados/usados/mercedes-benz/clase-m/5p-ml-400-sport-amg-v630-aut/17865601,mercedes benz,clase m,5p ml 400 sport amg v6/3.0 aut,2015,38069,519900
5443,/clasificados/usados/lincoln/navigator/5p-reserve-v6-35-t-aut-4x4/17803985,lincoln,navigator,5p reserve v6 3.5 t aut 4x4,2015,78654,519900
5444,/clasificados/usados/chevrolet/tahoe/5p-ltz-v8-53-aut-4x4/17790278,chevrolet,tahoe,5p ltz v8 5.3 aut 4x4,2015,52179,519900
5445,/clasificados/usados/jeep/wrangler/unlimited-sahara-4x4-36l-aut/17869005,jeep,wrangler,unlimited sahara 4x4 3.6l aut,2015,41755,520000
5446,/clasificados/usados/land-rover/range-rover-evoque/pure-tech/17820551,land rover,range rover evoque,pure tech,2015,20000,520000
5447,/clasificados/usados/lincoln/navigator/l-reserve/17779568,lincoln,navigator,l reserve,2015,59750,525000
5448,/clasificados/usados/bmw/serie-5/550ia-luxury-line/17873796,bmw,serie 5,550ia luxury line,2015,40036,529900
5449,/clasificados/usados/mercedes-benz/clase-a/a-45-amg-edition-1-aut/17832562,mercedes benz,clase a,a 45 amg edition 1 aut,2014,46387,529900
5450,/clasificados/usados/chevrolet/tahoe/ltz-4x4/17820306,chevrolet,tahoe,ltz 4x4,2015,75000,530000
5451,/clasificados/usados/jeep/wrangler/unlimited-x-4x4-36l-aut/17800384,jeep,wrangler,unlimited x 4x4 3.6l aut,2015,52200,530000
5452,/clasificados/usados/gmc/yukon/denali-awd/17863578,gmc,yukon,denali awd,2015,63000,535000
5453,/clasificados/usados/lincoln/navigator/l-reserve/17720100,lincoln,navigator,l reserve,2015,38300,538000
5454,/clasificados/usados/chevrolet/suburban/lt-piel-banca/17871606,chevrolet,suburban,lt piel banca,2015,87776,540000
5455,/clasificados/usados/gmc/yukon/denali-8-vel-awd/17858447,gmc,yukon,denali 8 vel awd,2015,48000,540000
5456,/clasificados/usados/mercedes-benz/clase-m/ml-400-cgi-sport-amg/17818111,mercedes benz,clase m,ml 400 cgi sport amg,2015,45519,549900
5457,/clasificados/usados/jeep/wrangler/jk-sahara-4x4-36l-aut/17864248,jeep,wrangler,jk sahara 4x4 3.6l aut,2015,43000,550000
5458,/clasificados/usados/audi/a7/30t-s-line-(333hp)/17701431,audi,a7,3.0t s line (333hp),2014,55000,555000
5459,/clasificados/usados/chevrolet/suburban/ltz-4x4/17800480,chevrolet,suburban,ltz 4x4,2015,53000,559000
5460,/clasificados/usados/lincoln/navigator/5p-select-l-v6-35-t-aut/17845294,lincoln,navigator,5p select l v6 3.5 t aut,2015,70400,560000
5461,/clasificados/usados/lincoln/navigator/select-l-v635t-aut/17691406,lincoln,navigator,select l v6/3.5/t aut,2015,52000,570000
5462,/clasificados/usados/infiniti/qx80/56-8-pasajeros/17814284,infiniti,qx80,56 8 pasajeros,2014,73183,589000
5463,/clasificados/usados/land-rover/range-rover-evoque-coupe/dynamic/17819565,land rover,range rover evoque coupe,dynamic,2015,46612,590000
5464,/clasificados/usados/jeep/grand-cherokee/limited-lujo-advance-57l-4x4/17877201,jeep,grand cherokee,limited lujo advance 5.7l 4x4,2014,72827,595000
5465,/clasificados/usados/ford/lobo/platinum-4x4-cabina-doble/17722107,ford,lobo,platinum 4x4 cabina doble,2015,54000,598000
5466,/clasificados/usados/mercedes-benz/clase-m/ml-63-amg/17859399,mercedes benz,clase m,ml 63 amg,2014,59085,599900
5467,/clasificados/usados/mercedes-benz/clase-a/5p-45-amg-l420t-aut/17891918,mercedes benz,clase a,5p 45 amg l4/2.0/t aut,2015,35301,600000
5468,/clasificados/usados/jeep/wrangler/unlimited-altitude-4x4-36l-aut/17688140,jeep,wrangler,unlimited altitude 4x4 3.6l aut,2015,69000,610000
5469,/clasificados/usados/mercedes-benz/clase-gl/500/17803145,mercedes benz,clase gl,500,2014,54069,639000
5470,/clasificados/usados/infiniti/qx80/56-8-pasajeros/17721988,infiniti,qx80,56 8 pasajeros,2015,42346,659900
5471,/clasificados/usados/audi/serie-s/s5-30t/17739414,audi,serie s,s5 3.0t,2014,58126,665000
5472,/clasificados/usados/porsche/cayenne/s-tiptronic-turbo/17833454,porsche,cayenne,s tiptronic turbo,2014,45225,669000
5473,/clasificados/usados/porsche/cayenne/5p-gts-v848-tiptronic/17869115,porsche,cayenne,5p gts v8/4.8 tiptronic,2014,119721,669900
5474,/clasificados/usados/mercedes-benz/clase-c/63-amg-coupe-edition-507/17698308,mercedes benz,clase c,63 amg coupe edition 507,2014,26000,670000
5475,/clasificados/usados/porsche/macan/5p-macan-s-v630-aut/17880754,porsche,macan,5p macan s v6/3.0 aut,2015,62829,680000
5476,/clasificados/usados/jeep/grand-cherokee/limited-lujo-advance-57l-4x4/17726548,jeep,grand cherokee,limited lujo advance 5.7l 4x4,2014,72827,689000
5477,/clasificados/usados/porsche/macan/turbo/17842787,porsche,macan,turbo,2014,62032,700000
5478,/clasificados/usados/gmc/yukon/denali-8-vel-awd/17788210,gmc,yukon,denali 8 vel awd,2015,23721,700000
5479,/clasificados/usados/bmw/serie-m/m4-coupe-aut/17873722,bmw,serie m,m4 coupe aut,2015,31015,719900
5480,/clasificados/usados/gmc/yukon/denali/17825078,gmc,yukon,denali,2015,65000,750000
5481,/clasificados/usados/cadillac/escalade-ext/62l-v8-paq-a/17723405,cadillac,escalade ext,6.2l v8 paq a,2015,54000,750000
5482,/clasificados/usados/mercedes-benz/clase-m/ml-63-amg/17726360,mercedes benz,clase m,ml 63 amg,2015,52000,750000
5483,/clasificados/usados/ford/mustang/gt-manual/17712323,ford,mustang,gt manual,2015,14000,750000
5484,/clasificados/usados/mercedes-benz/clase-m/ml-63-amg/17703411,mercedes benz,clase m,ml 63 amg,2014,83000,750000
5485,/clasificados/usados/land-rover/range-rover-sport/supercharged/17877332,land rover,range rover sport,supercharged,2014,65000,769000
5486,/clasificados/usados/porsche/macan/turbo/17838177,porsche,macan,turbo,2015,4395,780000
5487,/clasificados/usados/cadillac/escalade/premium/17842686,cadillac,escalade,premium,2015,43963,799000
5488,/clasificados/usados/land-rover/range-rover/5p-supercharged-v850t-aut/17866700,land rover,range rover,5p supercharged v8/5.0/t aut,2014,65998,799900
5489,/clasificados/usados/porsche/macan/5p-macan-turbo-v636t-aut/17876512,porsche,macan,5p macan turbo v6/3.6/t aut,2015,44472,809900
5490,/clasificados/usados/dodge/durango/57l-v8-rt/17833449,dodge,durango,5.7l v8 r/t,2015,87038,849000
5491,/clasificados/usados/land-rover/range-rover-sport/hse-30/17836271,land rover,range rover sport,hse 3.0,2015,45000,850000
5492,/clasificados/usados/gmc/yukon/denali/17730877,gmc,yukon,denali,2015,60511,999000
5493,/clasificados/usados/mercedes-benz/clase-s/4p-s-500-l-v846t-aut/17877741,mercedes benz,clase s,4p s 500 l v8/4.6/t aut,2015,69062,999900
5494,/clasificados/usados/mercedes-benz/clase-e/500-cgi-guard/17856234,mercedes benz,clase e,500 cgi guard,2014,62200,999900
5495,/clasificados/usados/porsche/macan/gts/17729245,porsche,macan,gts,2015,33000,1000000
5496,/clasificados/usados/mercedes-benz/clase-m/ml-400-cgi-sport-amg/17782864,mercedes benz,clase m,ml 400 cgi sport amg,2015,30439,1049000
5497,/clasificados/usados/mercedes-benz/clase-m/ml-500-cgi-guard-vr6/17724319,mercedes benz,clase m,ml 500 cgi guard vr6,2014,47518,1099900
5498,/clasificados/usados/mercedes-benz/clase-s/500-cgi-l-bi-turbo-(435hp)/17783006,mercedes benz,clase s,500 cgi l bi-turbo (435hp),2015,8223,1149900
5499,/clasificados/usados/jaguar/f-type/v8-r-coupe/17803959,jaguar,f-type,v8 r coupe,2015,9500,1200000
5500,/clasificados/usados/renault/stepway/zen/17891951,renault,stepway,zen,2014,70532,1250000
5501,/clasificados/usados/mercedes-benz/clase-s/500-cgi-l-bi-turbo-(435hp)/17803121,mercedes benz,clase s,500 cgi l bi-turbo (435hp),2014,3623,1299000
5502,/clasificados/usados/land-rover/range-rover/vogue-se/17870496,land rover,range rover,vogue se,2015,32437,1299900
5503,/clasificados/usados/porsche/911-carrera/s-coupe-pdk/17726536,porsche,911 carrera,s coupe pdk,2014,19714,1380000
5504,/clasificados/usados/land-rover/range-rover/autobiography/17855135,land rover,range rover,autobiography,2014,65000,1480000
5505,/clasificados/usados/land-rover/range-rover/vogue-se/17762659,land rover,range rover,vogue se,2015,24000,1620000
5506,/clasificados/usados/land-rover/range-rover-evoque/5p-pure-tech-ta-piel-tp-xenon-ra-18/17871003,land rover,range rover evoque,5p pure tech ta piel tp xenon ra-18,2015,34769,1649000
5507,/clasificados/usados/audi/r8/v10-plus-coupe-52-fsi-610-hp/17813452,audi,r8,v10 plus coupe 5.2 fsi 610 hp,2015,20000,1650000
5508,/clasificados/usados/nissan/rogue/advance/17876331,nissan,rogue,advance,2014,87000,1859000
5509,/clasificados/usados/chevrolet/equinox/ls-paq-a/17891950,chevrolet,equinox,ls paq. a,2016,50300,24500
5510,/clasificados/usados/chevrolet/corsa/4p-18l-comfort-d/17830205,chevrolet,corsa,4p 1.8l comfort d,2017,198000,49999
5511,/clasificados/usados/nissan/tsuru/gs-ii/17871413,nissan,tsuru,gs ii,2017,10000,80000
5512,/clasificados/usados/chevrolet/spark-classic/ls/17872802,chevrolet,spark classic,ls,2016,70000,85000
5513,/clasificados/usados/mitsubishi/mirage/glx/17863856,mitsubishi,mirage,glx,2016,10000,85000
5514,/clasificados/usados/volkswagen/gol/cl/17812773,volkswagen,gol,cl,2016,107000,89000
5515,/clasificados/usados/dodge/attitude/4p-se-12l-tm5-aac-ve-del-r-14/17877199,dodge,attitude,4p se 1.2l tm5 a/ac. ve del. r-14,2016,349935,90000
5516,/clasificados/usados/nissan/tsuru/gs-i-millon-y-medio/17876150,nissan,tsuru,gs i millon y medio,2016,241287,92000
5517,/clasificados/usados/chevrolet/spark/lt-cvt-aa-bolsas-de-aire-abs/17836490,chevrolet,spark,lt cvt aa bolsas de aire abs,2016,60000,92000
5518,/clasificados/usados/chevrolet/spark-classic/lt/17822901,chevrolet,spark classic,lt,2016,100000,95000
5519,/clasificados/usados/chevrolet/aveo/ls-aa/17875923,chevrolet,aveo,ls aa,2017,67000,98000
5520,/clasificados/usados/chevrolet/aveo/ls-aa-radio-aut-(nuevo)/17703666,chevrolet,aveo,ls aa radio aut (nuevo),2016,50000,98000
5521,/clasificados/usados/chevrolet/spark/5p-hb-lt-clasico-12l-tm5-aac/17878249,chevrolet,spark,5p hb lt clasico 1.2l tm5 a/ac.,2016,68640,99000
5522,/clasificados/usados/chevrolet/spark-classic/ls/17890771,chevrolet,spark classic,ls,2016,67582,99000
5523,/clasificados/usados/chevrolet/spark/5p-lt-classic-l412-man/17878155,chevrolet,spark,5p lt classic l4/1.2 man,2016,35269,105000
5524,/clasificados/usados/chevrolet/spark/5p-lt-classic-l412-man/17878157,chevrolet,spark,5p lt classic l4/1.2 man,2016,38305,105000
5525,/clasificados/usados/chevrolet/aveo/ls-aa-radio-(nuevo)/17878119,chevrolet,aveo,ls aa radio (nuevo),2016,87000,105000
5526,/clasificados/usados/renault/logan/authentique/17838601,renault,logan,authentique,2016,64500,105000
5527,/clasificados/usados/chevrolet/aveo/ls/17815140,chevrolet,aveo,ls,2017,37000,105000
5528,/clasificados/usados/nissan/tsuru/gs-i-millon-y-medio/17741429,nissan,tsuru,gs i millon y medio,2016,182000,105000
5529,/clasificados/usados/chevrolet/spark/ls/17836153,chevrolet,spark,ls,2016,34250,107000
